MTRS,DomWellCou,Count of chemical constituents above MCL,Count of chemical constituents within 80% of MCL,Average MCL Index (for results above MCL),List of chemical constituents above MCL,List of chemical constituents within 80% of MCL,Section Risk Category
H02N03E13,0,,,,,,
H02N03E14,0,,,,,,
H02N03E15,0,,,,,,
H02N03E16,0,,,,,,
H02N03E17,1,,,,,,
H02N03E18,0,,,,,,
H02N03E19,0,,,,,,
H02N03E20,0,,,,,,
H02N03E21,0,,,,,,
H02N03E22,0,,,,,,
H02N03E23,0,,,,,,
H02N03E24,0,,,,,,
H02N03E25,0,,,,,,
H02N03E26,0,,,,,,
H02N03E27,0,,,,,,
H02N03E28,0,,,,,,
H02N03E29,0,,,,,,
H02N03E30,1,,,,,,
H02N03E31,1,,,,,,
H02N03E32,0,,,,,,
H02N03E33,0,,,,,,
H02N03E34,0,,,,,,
H02N03E35,0,,,,,,
H02N03E36,0,,,,,,
H02N03W12,0,,,,,,
H02N03W13,0,,,,,,
H02N03W23,0,,,,,,
H02N03W24,2,,,,,,
H02N03W25,0,,,,,,
H02N03W26,0,,,,,,
H02N03W35,0,,,,,,
H02N03W36,0,,,,,,
H02N04E01,0,,,,,,
H02N04E02,0,,,,,,
H02N04E03,0,,,,,,
H02N04E04,0,,,,,,
H02N04E05,0,,,,,,
H02N04E06,0,,,,,,
H02N04E07,0,,,,,,
H02N04E08,0,,,,,,
H02N04E09,0,,,,,,
H02N04E10,0,,,,,,
H02N04E11,0,,,,,,
H02N04E12,0,,,,,,
H02N04E13,0,,,,,,
H02N04E14,0,,,,,,
H02N04E15,0,,,,,,
H02N04E16,0,,,,,,
H02N04E17,0,,,,,,
H02N04E18,0,,,,,,
H02N04E19,0,,,,,,
H02N04E20,0,,,,,,
H02N04E21,0,,,,,,
H02N04E22,0,,,,,,
H02N04E23,0,,,,,,
H02N04E24,0,,,,,,
H02N04E25,0,,,,,,
H02N04E26,0,,,,,,
H02N04E27,0,,,,,,
H02N04E28,0,,,,,,
H02N04E29,0,,,,,,
H02N04E30,0,,,,,,
H02N04E31,0,,,,,,
H02N04E32,0,,,,,,
H02N04E33,0,,,,,,
H02N04E34,0,,,,,,
H02N04E35,0,,,,,,
H02N04E36,0,,,,,,
H02N05E01,0,,,,,,
H02N05E02,0,,,,,,
H02N05E03,0,,,,,,
H02N05E04,0,,,,,,
H02N05E05,0,,,,,,
H02N05E06,0,,,,,,
H02N05E07,0,,,,,,
H02N05E08,0,,,,,,
H02N05E09,0,,,,,,
H02N05E10,0,,,,,,
H02N05E11,0,,,,,,
H02N05E12,0,,,,,,
H02N05E13,0,,,,,,
H02N05E14,0,,,,,,
H02N05E15,0,,,,,,
H02N05E16,0,,,,,,
H02N05E17,0,,,,,,
H02N05E18,0,,,,,,
H02N05E19,0,,,,,,
H02N05E20,0,,,,,,
H02N05E21,1,,,,,,
H02N05E22,0,,,,,,
H02N05E23,0,,,,,,
H02N05E24,0,,,,,,
H02N05E25,1,,,,,,
H02N05E26,0,,,,,,
H02N05E27,0,,,,,,
H02N05E28,3,,,,,,
H02N05E29,1,,,,,,
H02N05E30,0,,,,,,
H02N05E31,2,,,,,,
H02N05E32,3,,,,,,
H02N05E33,2,,,,,,
H02N05E34,0,,,,,,
H02N05E35,3,0,0,0,,,low
H02N05E36,0,0,0,0,,,low
H02N06E01,0,,,,,,
H02N06E02,0,,,,,,
H02N06E03,0,,,,,,
H02N06E04,0,,,,,,
H02N06E05,0,,,,,,
H02N06E06,0,,,,,,
H02N06E07,0,,,,,,
H02N06E08,3,,,,,,
H02N06E09,0,,,,,,
H02N06E10,0,,,,,,
H02N06E11,0,,,,,,
H02N06E12,0,,,,,,
H02N06E13,0,,,,,,
H02N06E14,0,,,,,,
H02N06E15,0,,,,,,
H02N06E16,0,,,,,,
H02N06E17,0,,,,,,
H02N06E18,0,,,,,,
H02N06E19,0,,,,,,
H02N06E20,0,,,,,,
H02N06E21,0,,,,,,
H02N06E22,0,,,,,,
H02N06E23,0,,,,,,
H02N06E24,0,,,,,,
H02N06E25,0,,,,,,
H02N06E26,0,,,,,,
H02N06E27,0,,,,,,
H02N06E28,0,,,,,,
H02N06E29,0,,,,,,
H02N06E30,0,,,,,,
H02N06E31,0,0,0,0,,,low
H02N06E32,0,,,,,,
H02N06E33,0,,,,,,
H02N06E34,0,,,,,,
H02N06E35,0,,,,,,
H02N06E36,0,,,,,,
H02N07E01,0,,,,,,
H02N07E02,0,,,,,,
H02N07E03,0,,,,,,
H02N07E04,0,,,,,,
H02N07E05,1,,,,,,
H02N07E06,2,,,,,,
H02N07E07,1,,,,,,
H02N07E08,0,,,,,,
H02N07E09,0,,,,,,
H02N07E10,0,,,,,,
H02N07E11,0,,,,,,
H02N07E12,0,,,,,,
H02N07E13,0,,,,,,
H02N07E14,0,,,,,,
H02N07E15,0,,,,,,
H02N07E16,0,,,,,,
H02N07E17,0,,,,,,
H02N07E18,0,,,,,,
H02N07E19,0,,,,,,
H02N07E20,0,,,,,,
H02N07E21,0,,,,,,
H02N07E22,0,,,,,,
H02N07E23,0,,,,,,
H02N07E24,0,,,,,,
H02N07E25,0,,,,,,
H02N07E26,0,,,,,,
H02N07E27,0,,,,,,
H02N07E28,0,,,,,,
H02N07E29,0,,,,,,
H02N07E30,0,,,,,,
H02N07E31,0,,,,,,
H02N07E32,0,,,,,,
H02N07E33,0,,,,,,
H02N07E34,0,,,,,,
H02N07E35,0,,,,,,
H02N07E36,0,,,,,,
H02N08E04,0,,,,,,
H02N08E05,0,,,,,,
H02N08E06,0,,,,,,
H02N08E07,1,,,,,,
H02N08E08,0,,,,,,
H02N08E09,0,,,,,,
H02N08E16,0,,,,,,
H02N08E17,0,,,,,,
H02N08E18,0,,,,,,
H02N08E19,0,,,,,,
H02N08E20,0,,,,,,
H02N08E21,0,,,,,,
H02N08E28,0,,,,,,
H02N08E29,3,,,,,,
H02N08E30,0,,,,,,
H02N08E31,1,,,,,,
H02N08E32,3,,,,,,
H02N08E33,0,,,,,,
H02S01E01,0,,,,,,
H02S01E02,0,,,,,,
H02S01E03,0,,,,,,
H02S01E04,0,,,,,,
H02S01E05,0,,,,,,
H02S01E06,0,,,,,,
H02S01E07,0,,,,,,
H02S01E08,0,,,,,,
H02S01E09,0,,,,,,
H02S01E10,0,,,,,,
H02S01E11,0,,,,,,
H02S01E12,0,,,,,,
H02S01E13,0,,,,,,
H02S01E14,0,,,,,,
H02S01E15,0,,,,,,
H02S01E16,0,,,,,,
H02S01E17,0,,,,,,
H02S01E18,0,,,,,,
H02S01E19,0,,,,,,
H02S01E20,0,,,,,,
H02S01E21,0,,,,,,
H02S01E22,1,,,,,,
H02S01E23,0,,,,,,
H02S01E24,0,,,,,,
H02S01E25,0,,,,,,
H02S01E26,0,,,,,,
H02S01E27,2,,,,,,
H02S01E28,1,,,,,,
H02S01E29,0,,,,,,
H02S01E30,1,,,,,,
H02S01E31,6,,,,,,
H02S01E32,3,,,,,,
H02S01E33,0,,,,,,
H02S01E34,1,,,,,,
H02S01E35,1,,,,,,
H02S01E36,0,,,,,,
H02S01W01,0,,,,,,
H02S01W02,0,,,,,,
H02S01W03,0,,,,,,
H02S01W04,0,,,,,,
H02S01W05,0,,,,,,
H02S01W06,0,,,,,,
H02S01W07,0,,,,,,
H02S01W08,0,,,,,,
H02S01W09,0,,,,,,
H02S01W10,0,,,,,,
H02S01W11,0,,,,,,
H02S01W12,0,,,,,,
H02S01W13,0,,,,,,
H02S01W14,0,,,,,,
H02S01W15,0,,,,,,
H02S01W16,0,,,,,,
H02S01W17,0,,,,,,
H02S01W18,0,,,,,,
H02S01W19,0,,,,,,
H02S01W20,0,,,,,,
H02S01W21,0,,,,,,
H02S01W22,0,,,,,,
H02S01W23,1,,,,,,
H02S01W24,0,,,,,,
H02S01W25,0,,,,,,
H02S01W26,0,,,,,,
H02S01W27,0,,,,,,
H02S01W28,0,,,,,,
H02S01W29,0,,,,,,
H02S01W30,4,,,,,,
H02S01W31,0,,,,,,
H02S01W32,0,,,,,,
H02S01W33,0,,,,,,
H02S01W34,3,,,,,,
H02S01W35,0,,,,,,
H02S01W36,1,,,,,,
H02S02E01,1,0,0,0,,,low
H02S02E02,0,0,0,0,,,low
H02S02E03,0,0,0,0,,,low
H02S02E04,1,,,,,,
H02S02E05,0,,,,,,
H02S02E06,0,,,,,,
H02S02E07,0,,,,,,
H02S02E08,0,,,,,,
H02S02E09,0,,,,,,
H02S02E10,0,0,0,0,,,low
H02S02E11,0,0,0,0,,,low
H02S02E12,0,0,0,0,,,low
H02S02E13,0,0,0,0,,,low
H02S02E14,1,0,0,0,,,low
H02S02E15,0,0,0,0,,,low
H02S02E16,0,,,,,,
H02S02E17,0,,,,,,
H02S02E18,0,,,,,,
H02S02E19,0,,,,,,
H02S02E20,0,,,,,,
H02S02E21,0,,,,,,
H02S02E22,0,,,,,,
H02S02E23,0,,,,,,
H02S02E24,0,0,0,0,,,low
H02S02E25,0,0,0,0,,,low
H02S02E26,0,,,,,,
H02S02E27,0,,,,,,
H02S02E28,0,,,,,,
H02S02E29,0,,,,,,
H02S02E30,1,,,,,,
H02S02E31,0,,,,,,
H02S02E32,0,,,,,,
H02S02E33,0,,,,,,
H02S02E34,0,,,,,,
H02S02E35,0,,,,,,
H02S02E36,0,0,0,0,,,low
H02S02W01,0,,,,,,
H02S02W02,1,,,,,,
H02S02W03,13,,,,,,
H02S02W04,0,,,,,,
H02S02W05,0,,,,,,
H02S02W06,0,,,,,,
H02S02W07,0,,,,,,
H02S02W08,0,,,,,,
H02S02W09,0,,,,,,
H02S02W10,0,,,,,,
H02S02W11,2,,,,,,
H02S02W12,0,,,,,,
H02S02W13,0,,,,,,
H02S02W14,0,,,,,,
H02S02W15,0,,,,,,
H02S02W16,1,,,,,,
H02S02W17,0,,,,,,
H02S02W18,0,,,,,,
H02S02W19,0,,,,,,
H02S02W20,0,,,,,,
H02S02W21,0,,,,,,
H02S02W22,0,,,,,,
H02S02W23,0,,,,,,
H02S02W24,0,,,,,,
H02S02W25,0,,,,,,
H02S02W26,0,,,,,,
H02S02W27,0,,,,,,
H02S02W28,0,,,,,,
H02S02W29,0,,,,,,
H02S02W30,0,,,,,,
H02S02W31,0,,,,,,
H02S02W32,0,,,,,,
H02S02W33,0,,,,,,
H02S02W34,0,,,,,,
H02S02W35,0,,,,,,
H02S02W36,0,,,,,,
H02S03E01,0,,,,,,
H02S03E02,3,,,,,,
H02S03E03,0,,,,,,
H02S03E04,4,,,,,,
H02S03E05,0,,,,,,
H02S03E06,0,,,,,,
H02S03E07,0,,,,,,
H02S03E08,0,,,,,,
H02S03E09,0,,,,,,
H02S03E10,4,,,,,,
H02S03E11,2,,,,,,
H02S03E12,1,,,,,,
H02S03E13,0,,,,,,
H02S03E14,3,,,,,,
H02S03E15,8,,,,,,
H02S03E16,0,,,,,,
H02S03E17,0,,,,,,
H02S03E18,0,,,,,,
H02S03E19,0,0,0,0,,,low
H02S03E20,0,0,0,0,,,low
H02S03E21,1,0,0,0,,,low
H02S03E22,0,,,,,,
H02S03E23,2,,,,,,
H02S03E24,2,,,,,,
H02S03E25,1,,,,,,
H02S03E26,0,,,,,,
H02S03E27,3,,,,,,
H02S03E28,0,0,0,0,,,low
H02S03E29,0,0,0,0,,,low
H02S03E30,0,0,0,0,,,low
H02S03E31,1,0,0,0,,,low
H02S03E32,4,0,0,0,,,low
H02S03E33,1,0,0,0,,,low
H02S03E34,2,0,0,0,,,low
H02S03E35,0,0,0,0,,,low
H02S03E36,1,,,,,,
H02S03W01,0,,,,,,
H02S03W12,0,,,,,,
H02S03W13,0,,,,,,
H02S03W24,1,,,,,,
H02S03W25,0,,,,,,
H02S03W36,0,,,,,,
H02S04E01,0,,,,,,
H02S04E02,0,,,,,,
H02S04E03,0,,,,,,
H02S04E04,0,,,,,,
H02S04E05,0,,,,,,
H02S04E06,0,,,,,,
H02S04E07,0,,,,,,
H02S04E08,0,,,,,,
H02S04E09,0,,,,,,
H02S04E10,0,,,,,,
H02S04E11,0,,,,,,
H02S04E12,0,,,,,,
H02S04E13,0,,,,,,
H02S04E14,3,,,,,,
H02S04E15,1,,,,,,
H02S04E16,0,,,,,,
H02S04E17,0,,,,,,
H02S04E18,1,,,,,,
H02S04E19,1,,,,,,
H02S04E20,1,,,,,,
H02S04E21,2,,,,,,
H02S04E22,0,,,,,,
H02S04E23,0,,,,,,
H02S04E24,4,,,,,,
H02S04E25,2,,,,,,
H02S04E26,0,,,,,,
H02S04E27,0,,,,,,
H02S04E28,0,,,,,,
H02S04E29,0,,,,,,
H02S04E30,1,,,,,,
H02S04E31,0,,,,,,
H02S04E32,0,,,,,,
H02S04E33,0,,,,,,
H02S04E34,0,,,,,,
H02S04E35,0,,,,,,
H02S04E36,0,,,,,,
H02S05E01,0,,,,,,
H02S05E02,0,,,,,,
H02S05E03,0,,,,,,
H02S05E04,0,,,,,,
H02S05E05,0,,,,,,
H02S05E06,0,,,,,,
H02S05E07,1,,,,,,
H02S05E08,0,,,,,,
H02S05E09,0,,,,,,
H02S05E10,0,,,,,,
H02S05E11,0,,,,,,
H02S05E12,0,,,,,,
H02S05E13,0,,,,,,
H02S05E14,0,,,,,,
H02S05E15,0,,,,,,
H02S05E16,0,,,,,,
H02S05E17,0,,,,,,
H02S05E18,5,,,,,,
H02S05E19,3,,,,,,
H02S05E20,2,,,,,,
H02S05E21,0,,,,,,
H02S05E22,0,,,,,,
H02S05E23,1,,,,,,
H02S05E24,0,,,,,,
H02S05E25,0,,,,,,
H02S05E26,0,,,,,,
H02S05E27,0,0,0,0,,,low
H02S05E28,0,0,0,0,,,low
H02S05E29,0,0,0,0,,,low
H02S05E30,1,,,,,,
H02S05E31,0,,,,,,
H02S05E32,0,0,0,0,,,low
H02S05E33,0,0,0,0,,,low
H02S05E34,0,0,0,0,,,low
H02S05E35,0,,,,,,
H02S05E36,0,,,,,,
H02S06E01,0,,,,,,
H02S06E02,0,,,,,,
H02S06E03,0,,,,,,
H02S06E04,0,,,,,,
H02S06E05,0,,,,,,
H02S06E06,0,,,,,,
H02S06E07,0,,,,,,
H02S06E08,0,,,,,,
H02S06E09,0,,,,,,
H02S06E10,0,,,,,,
H02S06E11,0,,,,,,
H02S06E12,0,,,,,,
H02S06E13,1,,,,,,
H02S06E14,0,,,,,,
H02S06E15,0,,,,,,
H02S06E16,0,,,,,,
H02S06E17,0,,,,,,
H02S06E18,0,,,,,,
H02S06E19,0,,,,,,
H02S06E20,0,,,,,,
H02S06E21,0,,,,,,
H02S06E22,0,,,,,,
H02S06E23,0,,,,,,
H02S06E24,2,,,,,,
H02S06E25,0,,,,,,
H02S06E26,0,,,,,,
H02S06E27,0,,,,,,
H02S06E28,0,,,,,,
H02S06E29,0,,,,,,
H02S06E30,0,,,,,,
H02S06E31,1,,,,,,
H02S06E32,0,,,,,,
H02S06E33,0,,,,,,
H02S06E34,0,,,,,,
H02S06E35,0,,,,,,
H02S06E36,0,,,,,,
H02S07E01,0,,,,,,
H02S07E02,1,,,,,,
H02S07E03,5,0,0,0,,,low
H02S07E04,0,0,0,0,,,low
H02S07E05,0,0,0,0,,,low
H02S07E06,0,0,0,0,,,low
H02S07E07,0,,,,,,
H02S07E08,0,0,0,0,,,low
H02S07E09,0,0,0,0,,,low
H02S07E10,0,0,0,0,,,low
H02S07E11,0,,,,,,
H02S07E12,5,,,,,,
H02S07E13,0,,,,,,
H02S07E14,2,,,,,,
H02S07E15,0,,,,,,
H02S07E16,2,,,,,,
H02S07E17,1,,,,,,
H02S07E18,2,,,,,,
H02S07E19,4,,,,,,
H02S07E20,3,,,,,,
H02S07E21,0,,,,,,
H02S07E22,0,,,,,,
H02S07E23,0,,,,,,
H02S07E24,2,0,0,0,,,low
H02S07E25,0,0,0,0,,,low
H02S07E26,0,,,,,,
H02S07E27,0,,,,,,
H02S07E28,0,,,,,,
H02S07E29,1,,,,,,
H02S07E30,0,,,,,,
H02S07E31,0,,,,,,
H02S07E32,0,,,,,,
H02S07E33,0,,,,,,
H02S07E34,0,,,,,,
H02S07E35,0,,,,,,
H02S07E36,0,0,0,0,,,low
H02S08E04,0,,,,,,
H02S08E05,0,,,,,,
H02S08E06,0,,,,,,
H02S08E07,0,,,,,,
H02S08E08,0,,,,,,
H02S08E09,0,,,,,,
H02S08E16,0,,,,,,
H02S08E17,0,,,,,,
H02S08E18,0,,,,,,
H02S08E19,0,0,0,0,,,low
H02S08E20,0,0,0,0,,,low
H02S08E21,0,,,,,,
H02S08E28,0,,,,,,
H02S08E29,0,0,0,0,,,low
H02S08E30,0,0,0,0,,,low
H02S08E31,0,0,0,0,,,low
H02S08E32,0,0,0,0,,,low
H02S08E33,0,,,,,,
H03N01E01,0,,,,,,
H03N01E02,0,,,,,,
H03N01E03,0,,,,,,
H03N01E04,1,,,,,,
H03N01E05,0,,,,,,
H03N01E06,0,,,,,,
H03N01E07,0,,,,,,
H03N01E08,0,,,,,,
H03N01E09,0,,,,,,
H03N01E10,0,,,,,,
H03N01E11,0,,,,,,
H03N01E12,0,,,,,,
H03N01E13,0,,,,,,
H03N01E14,0,,,,,,
H03N01E15,0,,,,,,
H03N01E16,1,,,,,,
H03N01E17,0,,,,,,
H03N01E18,1,,,,,,
H03N01E19,0,,,,,,
H03N01E20,0,,,,,,
H03N01E21,0,,,,,,
H03N01E22,0,,,,,,
H03N01E23,0,,,,,,
H03N01E24,0,,,,,,
H03N01E25,0,,,,,,
H03N01E26,0,,,,,,
H03N01E27,0,,,,,,
H03N01E28,0,,,,,,
H03N01E29,0,,,,,,
H03N01E30,0,,,,,,
H03N01E31,1,,,,,,
H03N01E32,1,,,,,,
H03N01E33,0,,,,,,
H03N01E34,0,,,,,,
H03N01E35,0,,,,,,
H03N01E36,0,,,,,,
H03N01W01,0,,,,,,
H03N01W02,0,,,,,,
H03N01W03,0,,,,,,
H03N01W04,3,0,0,0,,,low
H03N01W05,0,0,0,0,,,low
H03N01W06,6,0,0,0,,,low
H03N01W07,6,0,0,0,,,low
H03N01W08,3,0,0,0,,,low
H03N01W09,1,0,0,0,,,low
H03N01W10,0,,,,,,
H03N01W11,1,,,,,,
H03N01W12,0,,,,,,
H03N01W13,0,,,,,,
H03N01W14,0,,,,,,
H03N01W15,0,,,,,,
H03N01W16,0,0,0,0,,,low
H03N01W17,7,0,0,0,,,low
H03N01W18,7,0,0,0,,,low
H03N01W19,1,0,0,0,,,low
H03N01W20,9,0,0,0,,,low
H03N01W21,4,0,0,0,,,low
H03N01W22,0,,,,,,
H03N01W23,0,,,,,,
H03N01W24,0,,,,,,
H03N01W25,1,,,,,,
H03N01W26,4,,,,,,
H03N01W27,15,0,0,0,,,low
H03N01W28,11,0,0,0,,,low
H03N01W29,3,0,0,0,,,low
H03N01W30,2,0,0,0,,,low
H03N01W31,2,0,0,0,,,low
H03N01W32,5,0,0,0,,,low
H03N01W33,0,0,0,0,,,low
H03N01W34,5,0,0,0,,,low
H03N01W35,5,,,,,,
H03N01W36,9,,,,,,
H03N02E01,0,,,,,,
H03N02E02,0,,,,,,
H03N02E03,0,,,,,,
H03N02E04,0,,,,,,
H03N02E05,0,,,,,,
H03N02E06,0,,,,,,
H03N02E07,0,,,,,,
H03N02E08,0,,,,,,
H03N02E09,0,,,,,,
H03N02E10,0,,,,,,
H03N02E11,0,,,,,,
H03N02E12,0,,,,,,
H03N02E13,0,,,,,,
H03N02E14,0,,,,,,
H03N02E15,0,,,,,,
H03N02E16,0,,,,,,
H03N02E17,0,,,,,,
H03N02E18,0,,,,,,
H03N02E19,0,,,,,,
H03N02E20,0,,,,,,
H03N02E21,0,,,,,,
H03N02E22,0,,,,,,
H03N02E23,0,,,,,,
H03N02E24,0,,,,,,
H03N02E25,0,,,,,,
H03N02E26,0,,,,,,
H03N02E27,0,,,,,,
H03N02E28,0,,,,,,
H03N02E29,0,,,,,,
H03N02E30,0,,,,,,
H03N02E31,0,,,,,,
H03N02E32,0,,,,,,
H03N02E33,0,,,,,,
H03N02E34,0,,,,,,
H03N02E35,0,,,,,,
H03N02E36,0,,,,,,
H03N02W01,4,,,,,,
H03N02W02,0,,,,,,
H03N02W03,0,,,,,,
H03N02W04,0,,,,,,
H03N02W09,0,,,,,,
H03N02W10,0,,,,,,
H03N02W11,0,,,,,,
H03N02W12,1,,,,,,
H03N02W13,0,,,,,,
H03N02W14,1,,,,,,
H03N02W15,0,,,,,,
H03N02W16,1,,,,,,
H03N02W17,0,,,,,,
H03N02W20,0,,,,,,
H03N02W21,0,,,,,,
H03N02W22,1,,,,,,
H03N02W23,0,,,,,,
H03N02W24,0,,,,,,
H03N02W25,1,0,0,0,,,low
H03N02W26,1,,,,,,
H03N02W27,1,,,,,,
H03N02W28,0,,,,,,
H03N02W29,0,,,,,,
H03N02W30,0,,,,,,
H03N02W31,0,,,,,,
H03N02W32,0,,,,,,
H03N02W33,0,,,,,,
H03N02W34,1,0,0,0,,,low
H03N02W35,1,0,0,0,,,low
H03N02W36,4,0,0,0,,,low
H03N03E01,0,,,,,,
H03N03E02,1,,,,,,
H03N03E03,1,,,,,,
H03N03E04,0,,,,,,
H03N03E05,0,,,,,,
H03N03E06,0,,,,,,
H03N03E07,0,,,,,,
H03N03E08,2,,,,,,
H03N03E09,0,,,,,,
H03N03E10,0,,,,,,
H03N03E11,0,,,,,,
H03N03E12,0,,,,,,
H03N03E13,0,,,,,,
H03N03E14,0,,,,,,
H03N03E15,0,,,,,,
H03N03E16,1,,,,,,
H03N03E17,0,,,,,,
H03N03E18,0,,,,,,
H03N03E19,0,,,,,,
H03N03E20,0,,,,,,
H03N03E21,0,,,,,,
H03N03E22,0,,,,,,
H03N03E23,0,,,,,,
H03N03E24,0,,,,,,
H03N03E25,0,,,,,,
H03N03E26,0,,,,,,
H03N03E27,0,,,,,,
H03N03E28,0,,,,,,
H03N03E29,0,,,,,,
H03N03E30,0,,,,,,
H03N03E31,0,,,,,,
H03N03E32,0,,,,,,
H03N03E33,0,,,,,,
H03N03E34,0,,,,,,
H03N03E35,0,,,,,,
H03N03E36,0,,,,,,
H03N04E01,1,,,,,,
H03N04E02,0,,,,,,
H03N04E03,0,,,,,,
H03N04E04,0,,,,,,
H03N04E05,0,,,,,,
H03N04E06,0,,,,,,
H03N04E07,0,,,,,,
H03N04E08,0,,,,,,
H03N04E09,0,,,,,,
H03N04E10,0,,,,,,
H03N04E11,0,,,,,,
H03N04E12,0,,,,,,
H03N04E13,0,,,,,,
H03N04E14,0,,,,,,
H03N04E15,0,,,,,,
H03N04E16,0,,,,,,
H03N04E17,0,,,,,,
H03N04E18,0,,,,,,
H03N04E19,1,,,,,,
H03N04E20,0,,,,,,
H03N04E21,0,,,,,,
H03N04E22,0,,,,,,
H03N04E23,0,,,,,,
H03N04E24,0,,,,,,
H03N04E25,0,,,,,,
H03N04E26,0,,,,,,
H03N04E27,0,,,,,,
H03N04E28,0,,,,,,
H03N04E29,0,,,,,,
H03N04E30,0,,,,,,
H03N04E31,0,,,,,,
H03N04E32,0,,,,,,
H03N04E33,0,,,,,,
H03N04E34,0,,,,,,
H03N04E35,0,,,,,,
H03N04E36,1,,,,,,
H03N05E01,0,,,,,,
H03N05E02,0,,,,,,
H03N05E03,0,,,,,,
H03N05E04,0,,,,,,
H03N05E05,0,,,,,,
H03N05E06,0,,,,,,
H03N05E07,0,,,,,,
H03N05E08,0,,,,,,
H03N05E09,0,,,,,,
H03N05E10,0,,,,,,
H03N05E11,0,,,,,,
H03N05E12,0,,,,,,
H03N05E13,0,,,,,,
H03N05E14,0,,,,,,
H03N05E15,0,,,,,,
H03N05E16,0,,,,,,
H03N05E17,0,,,,,,
H03N05E18,0,,,,,,
H03N05E19,0,,,,,,
H03N05E20,0,,,,,,
H03N05E21,0,,,,,,
H03N05E22,0,,,,,,
H03N05E23,0,,,,,,
H03N05E24,0,,,,,,
H03N05E25,0,,,,,,
H03N05E26,0,,,,,,
H03N05E27,0,,,,,,
H03N05E28,0,,,,,,
H03N05E29,0,,,,,,
H03N05E30,0,,,,,,
H03N05E31,0,,,,,,
H03N05E32,0,,,,,,
H03N05E33,0,,,,,,
H03N05E34,0,,,,,,
H03N05E35,0,,,,,,
H03N05E36,0,,,,,,
H03N06E01,0,,,,,,
H03N06E02,0,,,,,,
H03N06E03,0,,,,,,
H03N06E04,0,,,,,,
H03N06E05,0,,,,,,
H03N06E06,0,,,,,,
H03N06E07,0,,,,,,
H03N06E08,0,,,,,,
H03N06E09,0,,,,,,
H03N06E10,0,,,,,,
H03N06E11,0,,,,,,
H03N06E12,0,,,,,,
H03N06E13,1,,,,,,
H03N06E14,1,,,,,,
H03N06E15,4,,,,,,
H03N06E16,1,,,,,,
H03N06E17,0,,,,,,
H03N06E18,0,,,,,,
H03N06E19,1,,,,,,
H03N06E20,0,,,,,,
H03N06E21,0,,,,,,
H03N06E22,2,,,,,,
H03N06E23,10,,,,,,
H03N06E24,25,,,,,,
H03N06E25,13,,,,,,
H03N06E26,6,,,,,,
H03N06E27,0,,,,,,
H03N06E28,0,,,,,,
H03N06E29,0,,,,,,
H03N06E30,0,,,,,,
H03N06E31,0,,,,,,
H03N06E32,0,,,,,,
H03N06E33,0,,,,,,
H03N06E34,0,,,,,,
H03N06E35,0,,,,,,
H03N06E36,0,,,,,,
H03N07E01,0,,,,,,
H03N07E02,0,,,,,,
H03N07E03,0,,,,,,
H03N07E04,0,,,,,,
H03N07E05,0,,,,,,
H03N07E06,0,,,,,,
H03N07E07,0,,,,,,
H03N07E08,0,,,,,,
H03N07E09,0,,,,,,
H03N07E10,0,,,,,,
H03N07E11,0,,,,,,
H03N07E12,0,,,,,,
H03N07E13,0,,,,,,
H03N07E14,0,,,,,,
H03N07E15,0,,,,,,
H03N07E16,0,,,,,,
H03N07E17,0,,,,,,
H03N07E18,0,,,,,,
H03N07E19,3,,,,,,
H03N07E20,0,,,,,,
H03N07E21,0,,,,,,
H03N07E22,0,,,,,,
H03N07E23,0,,,,,,
H03N07E24,0,,,,,,
H03N07E25,0,,,,,,
H03N07E26,0,,,,,,
H03N07E27,0,,,,,,
H03N07E28,0,,,,,,
H03N07E29,0,,,,,,
H03N07E30,0,,,,,,
H03N07E31,0,,,,,,
H03N07E32,0,,,,,,
H03N07E33,0,,,,,,
H03N07E34,0,,,,,,
H03N07E35,0,,,,,,
H03N07E36,0,,,,,,
H03N08E04,0,,,,,,
H03N08E05,0,,,,,,
H03N08E06,0,,,,,,
H03N08E07,0,,,,,,
H03N08E08,0,,,,,,
H03N08E09,0,,,,,,
H03N08E16,0,,,,,,
H03N08E17,0,,,,,,
H03N08E18,0,,,,,,
H03N08E19,0,,,,,,
H03N08E20,2,,,,,,
H03N08E21,0,,,,,,
H03N08E28,0,,,,,,
H03N08E29,0,,,,,,
H03N08E30,0,,,,,,
H03N08E31,0,,,,,,
H03N08E32,0,,,,,,
H03N08E33,0,,,,,,
H03S01E01,1,,,,,,
H03S01E02,0,,,,,,
H03S01E03,1,,,,,,
H03S01E04,0,,,,,,
H03S01E05,0,,,,,,
H03S01E06,2,,,,,,
H03S01E07,0,,,,,,
H03S01E08,0,,,,,,
H03S01E09,0,,,,,,
H03S01E10,1,,,,,,
H03S01E11,0,,,,,,
H03S01E12,0,,,,,,
H03S01E13,0,,,,,,
H03S01E14,0,,,,,,
H03S01E15,0,,,,,,
H03S01E16,0,,,,,,
H03S01E17,0,,,,,,
H03S01E18,0,,,,,,
H03S01E19,1,,,,,,
H03S01E20,2,,,,,,
H03S01E21,0,,,,,,
H03S01E22,0,,,,,,
H03S01E23,0,,,,,,
H03S01E24,0,,,,,,
H03S01E25,0,,,,,,
H03S01E26,0,,,,,,
H03S01E27,0,,,,,,
H03S01E28,0,,,,,,
H03S01E29,1,,,,,,
