"WELL_ID","PRF1","PRF2","PRF3","PL1","PL2","risk","LATITUDE","LONGITUDE","SOURCE"
"SCRC-B29",0,0,NA,"","","low",35.03802778,-120.47341667,"USGS"
"SCRC-B30",1,0,1.2,"NO3N","","high",34.99858333,-120.57127778,"USGS"
"SCRC-B32",0,0,NA,"","","low",34.93902778,-120.56786111,"USGS"
"SCRC-B33",0,0,NA,"","","low",34.66402778,-120.32555556,"USGS"
"SCRC-B34",0,0,NA,"","","low",34.712,-120.45841667,"USGS"
"SCRC-B35",0,1,NA,"","AS","med",34.64863889,-120.4505,"USGS"
"SCRC-B36",0,0,NA,"","","low",35.00430556,-120.54372222,"USGS"
"SCRC-B37",0,1,NA,"","AS","med",34.67244444,-120.49588889,"USGS"
"SCRC-B38",0,0,NA,"","","low",34.86169444,-120.44202778,"USGS"
"SCRC-B39",0,0,NA,"","","low",34.98914323,-120.63878376,"USGS"
"SCRC-H01",0,0,NA,"","","low",35.13805556,-120.60402778,"USGS"
"SCRC-H02",0,0,NA,"","","low",34.73863889,-120.07261111,"USGS"
"SCRC-H03",1,0,1.82,"AS","","high",34.63655556,-120.19877778,"USGS"
"SCRC-H04",0,0,NA,"","","low",34.66666667,-120.13383333,"USGS"
"SCRC-H05",0,0,NA,"","","low",34.69258333,-120.06175,"USGS"
"SCRC-H06",0,0,NA,"","","low",34.816,-120.44158333,"USGS"
"SCRC-H07",0,0,NA,"","","low",34.77291667,-120.45647222,"USGS"
"SCRC-H08",0,0,NA,"","","low",34.66930556,-120.07955556,"USGS"
"SCRC-H09",0,0,NA,"","","low",34.71394444,-120.14563889,"USGS"
"SCRC-H10",0,0,NA,"","","low",34.77019444,-120.13372222,"USGS"
"SCRC-H11",0,0,NA,"","","low",35.18894444,-120.55769444,"USGS"
"SCRC-H12",0,0,NA,"","","low",34.74877778,-120.23116667,"USGS"
"SCRC-H13",1,1,1.12,"AS","SE","high",34.79905556,-120.33038889,"USGS"
"SCRC-H14",0,0,NA,"","","low",35.21336111,-120.63655556,"USGS"
"SCRC-H15",0,0,NA,"","","low",34.75636111,-120.12866667,"USGS"
"SCRC-H16",0,0,NA,"","","low",34.64108333,-119.92613889,"USGS"
"SCRC-U01",0,0,NA,"","","low",34.67975,-120.54388889,"USGS"
"SCRC-U02",0,0,NA,"","","low",34.66316667,-120.50175,"USGS"
"SCRC-U03",0,0,NA,"","","low",34.75813889,-120.41647222,"USGS"
"SCRC-U04",0,0,NA,"","","low",34.99302778,-120.43727778,"USGS"
"SCRC-U05",0,0,NA,"","","low",35.03347222,-120.58533333,"USGS"
"SCRC-U06",0,0,NA,"","","low",35.02761111,-120.54316667,"USGS"
"SCRC-U07",1,0,7.73,"NO3N","","high",34.99744444,-120.517,"USGS"
"SCRC-U08",0,0,NA,"","","low",34.99122222,-120.49236111,"USGS"
"SCRC-U09",1,0,6.78,"NO3N","","high",34.99808333,-120.50708333,"USGS"
"SCRC-U11",1,0,2.32,"VC","","high",34.63158333,-120.61675,"USGS"
"SCRC-U12",0,0,NA,"","","low",34.73869444,-120.52952778,"USGS"
"SCRC-U13",0,0,NA,"","","low",34.80730556,-120.585,"USGS"
"SCRC-U14",0,0,NA,"","","low",34.79008333,-120.54208333,"USGS"
"SCRC-U15",0,0,NA,"","","low",34.79008333,-120.611,"USGS"
"SCRV-01",0,0,NA,"","","low",34.18044444,-119.11475,"USGS"
"SCRV-02",0,0,NA,"","","low",34.19563889,-119.11433333,"USGS"
"SCRV-03",0,0,NA,"","","low",34.15925,-119.07283333,"USGS"
"SCRV-04",1,0,1.12,"NO3N","","high",34.45311111,-119.19075,"USGS"
"SCRV-05",0,0,NA,"","","low",34.40719444,-118.92769444,"USGS"
"SCRV-06",0,1,NA,"","NO3N","med",34.20083333,-119.17613889,"USGS"
"SCRV-07",0,0,NA,"","","low",34.43166667,-119.29663889,"USGS"
"SCRV-08",0,0,NA,"","","low",34.21972222,-119.07388889,"USGS"
"SCRV-09",0,0,NA,"","","low",34.29697222,-119.13786111,"USGS"
"SCRV-10",0,0,NA,"","","low",34.15889383,-119.21899723,"USGS"
"SCRV-11",0,0,NA,"","","low",34.25344444,-118.86538889,"USGS"
"SCRV-12",0,0,NA,"","","low",34.15913889,-119.18788889,"USGS"
"SCRV-13",2,0,1.475,"NO3N; TCPR123","","high",34.23391667,-118.93063889,"USGS"
"SCRV-14",0,0,NA,"","","low",34.23330556,-118.99888889,"USGS"
"SCRV-15",0,0,NA,"","","low",34.34916667,-119.07122222,"USGS"
"SCRV-16",0,0,NA,"","","low",34.35613889,-119.04630556,"USGS"
"SCRV-17",0,0,NA,"","","low",34.35877778,-119.30988889,"USGS"
"SCRV-18",0,0,NA,"","","low",34.28386111,-119.15205556,"USGS"
"SCRV-19",0,0,NA,"","","low",34.38466667,-118.88216667,"USGS"
"SCRV-20",0,0,NA,"","","low",34.27661111,-118.99908333,"USGS"
"SCRV-21",0,0,NA,"","","low",34.30122222,-118.92705556,"USGS"
"SCRV-22",0,0,NA,"","","low",34.29575,-118.93891667,"USGS"
"SCRV-24",0,0,NA,"","","low",34.269,-119.10733333,"USGS"
"SCRV-25",0,0,NA,"","","low",34.49072222,-118.61280556,"USGS"
"SCRV-26",0,0,NA,"","","low",34.4515,-118.61697222,"USGS"
"SCRV-27",0,0,NA,"","","low",34.24269444,-119.21111111,"USGS"
"SCRV-28",1,0,2.22,"NO3N","","high",34.37886111,-118.99219444,"USGS"
"SCRV-29",0,0,NA,"","","low",34.22727778,-119.17516667,"USGS"
"SCRV-30",0,0,NA,"","","low",34.43566667,-118.56238889,"USGS"
"SCRV-31",0,0,NA,"","","low",34.45594444,-118.49761111,"USGS"
"SCRV-32",0,0,NA,"","","low",34.27875,-118.79294444,"USGS"
"SCRV-33",1,1,1.52,"NO3N","U","high",34.20477778,-119.03472222,"USGS"
"SCRV-34",0,0,NA,"","","low",34.3845,-118.99919444,"USGS"
"SCRV-35",1,1,1.24,"NO3N","SE","high",34.26927778,-118.78347222,"USGS"
"SCRV-36",0,0,NA,"","","low",34.41258333,-118.79577778,"USGS"
"SCRV-37",0,0,NA,"","","low",34.12502778,-119.13116667,"USGS"
"SCRV-38",0,0,NA,"","","low",34.44752778,-119.21891667,"USGS"
"SCRV-39",0,0,NA,"","","low",34.27116667,-119.21219444,"USGS"
"SCRV-41",0,0,NA,"","","low",34.21030556,-119.22358333,"USGS"
"SCRV-42",0,0,NA,"","","low",34.40083047,-118.79148225,"USGS"
"SCRVU-01",0,0,NA,"","","low",34.22452778,-119.14013889,"USGS"
"SCRVU-02",0,0,NA,"","","low",34.24427778,-119.01927778,"USGS"
"SCRVU-03",0,0,NA,"","","low",34.26969444,-119.12838889,"USGS"
"SCRVU-04",0,0,NA,"","","low",34.21297222,-119.06944444,"USGS"
"SCRVU-04:SCRVDD-01",0,0,NA,"","","low",34.21297222,-119.06944444,"USGS"
"SCRVU-04:SCRVDD-02",0,0,NA,"","","low",34.21297222,-119.06944444,"USGS"
"SCRVU-04:SCRVDD-03",0,0,NA,"","","low",34.21297222,-119.06944444,"USGS"
"SCRVU-04:SCRVDD-04",0,0,NA,"","","low",34.21297222,-119.06944444,"USGS"
"SCRVU-06",0,0,NA,"","","low",34.13227778,-119.11866667,"USGS"
"SCRVU-07",0,0,NA,"","","low",34.12427778,-119.133,"USGS"
"SCRVU-08",0,0,NA,"","","low",34.11969444,-119.10527778,"USGS"
"SCRVU-09",0,0,NA,"","","low",34.11969444,-119.10527778,"USGS"
"SCRVU-10",0,0,NA,"","","low",34.09597222,-119.109,"USGS"
"SCRVU-11",0,0,NA,"","","low",34.13658333,-119.09361111,"USGS"
"SD 801",2,0,3.485,"NO3N; PCATE","","high",33.02420051,-116.8473041,"GAMA"
"SD 802",0,0,NA,"","","low",33.01708664,-116.7881558,"GAMA"
"SD 803",0,0,NA,"","","low",33.00350929,-116.7876645,"GAMA"
"SD 804",0,0,NA,"","","low",33.01809601,-116.8175434,"GAMA"
"SD 805",0,0,NA,"","","low",33.00716669,-116.788182,"GAMA"
"SD 806",1,0,1.05333333333333,"ALPHA","","high",32.99967286,-116.8437996,"GAMA"
"SD 807",0,0,NA,"","","low",32.97235031,-116.9114967,"GAMA"
"SD 808",1,0,1.73,"NO3N","","high",33.03454053,-116.8158417,"GAMA"
"SD 809",0,0,NA,"","","low",33.02164058,-116.8834739,"GAMA"
"SD 811",1,0,1.3,"NO3N","","high",33.01446954,-116.8808817,"GAMA"
"SD 813",2,0,1.42416666666667,"ALPHA; U","","high",33.03773988,-116.8559409,"GAMA"
"SD 814",1,0,2.51,"NO3N","","high",33.03762778,-116.8466231,"GAMA"
"SD 815",0,0,NA,"","","low",33.05268137,-116.8538223,"GAMA"
"SD 816",1,0,2.55,"NO3N","","high",33.06034426,-116.8427544,"GAMA"
"SD 817",2,0,7.31666666666667,"ALPHA; U","","high",33.04870883,-116.8903453,"GAMA"
"SD 818",2,0,2.0175,"ALPHA; U","","high",33.05430832,-116.8830897,"GAMA"
"SD 819",3,1,3.93444444444444,"ALPHA; U; NO3N","AS","high",33.06915211,-116.8387101,"GAMA"
"SD 820",1,1,3.16,"NO3N","ALPHA","high",33.06508789,-116.8422934,"GAMA"
"SD 821",0,0,NA,"","","low",33.083326,-116.713386,"GAMA"
"SD 822",0,0,NA,"","","low",33.10034971,-116.7900427,"GAMA"
"SD 823",2,0,1.565,"ALPHA; U","","high",33.00898541,-116.9001892,"GAMA"
"SD 824",3,0,1.43777777777778,"ALPHA; AS; U","","high",33.09292507,-116.8360786,"GAMA"
"SD 825",0,0,NA,"","","low",33.07225464,-116.9429111,"GAMA"
"SD 826",0,0,NA,"","","low",33.09117265,-116.8466656,"GAMA"
"SD 827",0,0,NA,"","","low",32.99738174,-116.8959704,"GAMA"
"SD 828",0,0,NA,"","","low",33.06542141,-116.9371036,"GAMA"
"SD 829",0,0,NA,"","","low",33.02276822,-116.9509872,"GAMA"
"SD 830",1,1,1.46666666666667,"ALPHA","U","high",33.0394862,-116.9928707,"GAMA"
"SD 831",1,0,1.15,"NO3N","","high",33.00724108,-116.8231208,"GAMA"
"SD 832",0,0,NA,"","","low",33.01444659,-116.9443226,"GAMA"
"SD 833",0,0,NA,"","","low",33.01761124,-116.9411884,"GAMA"
"SD 834",0,0,NA,"","","low",33.00192861,-116.8434003,"GAMA"
"SD 836",0,0,NA,"","","low",33.02859457,-116.9469787,"GAMA"
"SD 837",0,0,NA,"","","low",32.97328661,-116.7962689,"GAMA"
"SD 838",1,0,1.28,"NO3N","","high",32.78745247,-116.9096462,"GAMA"
"SD 839",0,0,NA,"","","low",32.7550698,-116.9062125,"GAMA"
"SD 840",0,0,NA,"","","low",32.77641948,-116.9118762,"GAMA"
"SD 841",0,1,NA,"","PB","med",32.87022108,-116.8319714,"GAMA"
"SD 842",1,0,1.25,"NO3N","","high",33.40793137,-117.2744892,"GAMA"
"SD 843",1,0,2.02,"NO3N","","high",33.37479309,-117.1260215,"GAMA"
"SD 844",2,0,1.98666666666667,"PCATE; NO3N","","high",33.35766069,-117.2049519,"GAMA"
"SD 845",0,1,NA,"","ALPHA","med",32.7959385,-116.8467882,"GAMA"
"SD 846",0,0,NA,"","","low",33.3290274,-117.2602551,"GAMA"
"SD 847",0,0,NA,"","","low",33.30199035,-117.2621023,"GAMA"
"SD 848",0,0,NA,"","","low",33.29242605,-117.252495,"GAMA"
"SD 849",0,0,NA,"","","low",32.78970198,-116.8485031,"GAMA"
"SD 850",1,0,1.07,"NO3N","","high",33.01384993,-116.8060053,"GAMA"
"SD 851",0,0,NA,"","","low",33.44226711,-117.3093118,"GAMA"
"SD 852",1,0,1.23,"AS","","high",33.26789061,-117.0754246,"GAMA"
"SD 853",0,0,NA,"","","low",33.30749443,-117.238521,"GAMA"
"SD 854",2,1,3.28333333333333,"PB; NO3N","CD","high",33.40916646,-117.2057197,"GAMA"
"SD 855",2,0,2.67583333333334,"ALPHA; U","","high",33.3020896,-117.2446099,"GAMA"
"SD 856",1,1,2.33333333333333,"PCATE","NO3N","high",33.36396527,-117.2260188,"GAMA"
"SD 857",0,0,NA,"","","low",33.30522649,-117.2359771,"GAMA"
"SD 858",2,0,1.29333333333334,"NO3N; PCATE","","high",32.78948039,-116.9069464,"GAMA"
"SD 859",2,0,1.71916666666666,"ALPHA; U","","high",32.79852313,-116.8597032,"GAMA"
"SD 860",0,0,NA,"","","low",32.95164769,-116.9652046,"GAMA"
"SD 861",0,1,NA,"","NO3N","med",32.90611449,-116.9037238,"GAMA"
"SD 862",0,1,NA,"","AS","med",32.90345485,-116.8999823,"GAMA"
"SD 863",2,0,3.12333333333333,"CTCL; PB","","high",32.90462654,-116.8780385,"GAMA"
"SD 864",1,0,1.97,"NO3N","","high",32.91956469,-116.8865995,"GAMA"
"SD 865",1,0,1.65,"NO3N","","high",32.91759865,-116.885605,"GAMA"
"SD 866",0,0,NA,"","","low",32.87316356,-116.8776654,"GAMA"
"SD 867",0,0,NA,"","","low",32.79467448,-116.8410144,"GAMA"
"SD 868",0,0,NA,"","","low",32.84988599,-116.8765845,"GAMA"
"SD 869",0,0,NA,"","","low",32.8584105,-116.8699477,"GAMA"
"SD 870",0,0,NA,"","","low",32.85566096,-116.8790528,"GAMA"
"SD 871",0,0,NA,"","","low",32.8831124,-116.8764324,"GAMA"
"SD 872",3,0,2.11722222222222,"ALPHA; U; NO3N","","high",32.83081676,-116.7755295,"GAMA"
"SD 873",0,0,NA,"","","low",32.79583017,-116.8223953,"GAMA"
"SD 874",0,0,NA,"","","low",32.83280397,-116.6937738,"GAMA"
"SD 875",0,0,NA,"","","low",32.8101236,-116.7681148,"GAMA"
"SD 876",2,0,9.86666666666665,"ALPHA; U","","high",32.83261164,-116.6980183,"GAMA"
"SD 877",1,0,2.39,"NO3N","","high",32.84765759,-116.7582063,"GAMA"
"SD 878",0,0,NA,"","","low",32.8202305,-116.6381256,"GAMA"
"SD 879",0,0,NA,"","","low",32.86387286,-116.6285652,"GAMA"
"SD 880",0,0,NA,"","","low",32.865395,-116.636921,"GAMA"
"SD 881",0,0,NA,"","","low",32.86777143,-116.5923668,"GAMA"
"SD 884",2,0,3.49083333333334,"ALPHA; U","","high",32.80813488,-116.7742797,"GAMA"
"SD 885",0,0,NA,"","","low",32.84607802,-116.6136255,"GAMA"
"SD 886",0,1,NA,"","NO3N","med",32.64357527,-116.4839405,"GAMA"
"SD 887",1,1,1.1,"ALPHA","U","high",32.8690003,-116.6352981,"GAMA"
"SD 888",0,0,NA,"","","low",32.6136766,-116.2123244,"GAMA"
"SD 889",2,0,1.66666666666666,"ALPHA; U","","high",32.66084271,-116.2965929,"GAMA"
"SD 890",1,0,2.64,"NO3N","","high",32.61202553,-116.321785,"GAMA"
"SD 891",0,0,NA,"","","low",32.70428713,-116.2936166,"GAMA"
"SD 892",0,0,NA,"","","low",32.67593697,-116.3172505,"GAMA"
"SD 894",0,0,NA,"","","low",32.6273791,-116.7527469,"GAMA"
"SD 895",2,0,1.72333333333333,"ALPHA; U","","high",32.59790882,-116.5035192,"GAMA"
"SD 896",2,0,9.95,"ALPHA; U","","high",32.6836727,-116.5035379,"GAMA"
"SD 897",0,0,NA,"","","low",33.38334571,-117.0481767,"GAMA"
"SD 898",1,0,1.88,"CD","","high",32.99023484,-116.795578,"GAMA"
"SD 901",0,0,NA,"","","low",32.750433786,-116.753717158,"GAMA"
"SD 902",0,1,NA,"","NO3N","med",32.688473183,-116.475317727,"GAMA"
"SD 903",0,0,NA,"","","low",33.050961903,-116.647875421,"GAMA"
"SD 904",0,0,NA,"","","low",33.081314729,-116.65905097,"GAMA"
"SD 905",0,0,NA,"","","low",33.078335391,-116.651001298,"GAMA"
"SD 906",0,0,NA,"","","low",32.800537605,-116.640563501,"GAMA"
"SD 907",1,0,1.84,"NO3N","","high",32.828810069,-116.728099138,"GAMA"
"SD 908",0,0,NA,"","","low",32.727164844,-116.824200728,"GAMA"
"SD 909",0,0,NA,"","","low",32.622118439,-116.347651792,"GAMA"
"SD 910",0,0,NA,"","","low",32.63613177,-116.347145092,"GAMA"
"SD 911",0,0,NA,"","","low",32.603631404,-116.687086469,"GAMA"
"SD 912",0,0,NA,"","","low",32.618654735,-116.761302009,"GAMA"
"SD 913",0,1,NA,"","NO3N","med",32.725178097,-116.777898112,"GAMA"
"SD 914",0,0,NA,"","","low",33.073806805,-116.583702249,"GAMA"
"SD 915",0,0,NA,"","","low",33.063093451,-116.602213579,"GAMA"
"SD 916",0,0,NA,"","","low",33.071067359,-116.611529878,"GAMA"
"SD 917",0,0,NA,"","","low",33.009949524,-117.23699673,"GAMA"
"SD 918",1,0,1.13,"NO3N","","high",33.074613688,-117.089195898,"GAMA"
"SD 919",1,0,1.91,"NO3N","","high",33.087617494,-117.135862913,"GAMA"
"SD 920",1,0,4.59,"NO3N","","high",33.127384887,-117.135764961,"GAMA"
"SD 921",0,0,NA,"","","low",33.077730241,-117.164022498,"GAMA"
"SD 922",0,0,NA,"","","low",33.282784946,-116.894323084,"GAMA"
"SD 923",2,0,1.51833333333333,"ALPHA; U","","high",33.230082884,-116.98166234,"GAMA"
"SD 925",0,0,NA,"","","low",33.076629537,-116.609386896,"GAMA"
"SD 926",0,0,NA,"","","low",33.057301603,-116.621862141,"GAMA"
"SD 927",1,0,1.01,"AS","","high",33.06746345,-116.816057034,"GAMA"
"SD 928",0,0,NA,"","","low",32.973581173,-116.798871698,"GAMA"
"SD 929",2,0,1.82916666666667,"ALPHA; U","","high",33.210882348,-116.698786757,"GAMA"
"SD 930",0,0,NA,"","","low",33.381205875,-116.689335549,"GAMA"
"SD 931",0,0,NA,"","","low",33.253245155,-117.223642333,"GAMA"
"SD 932",0,0,NA,"","","low",33.259703635,-116.800012629,"GAMA"
"SD 933",0,1,NA,"","PCATE","med",32.792518591,-116.824161353,"GAMA"
"SD 934",0,0,NA,"","","low",33.202182851,-116.749794767,"GAMA"
"SD 935",0,0,NA,"","","low",33.105593468,-116.612956285,"GAMA"
"SD 936",0,0,NA,"","","low",32.665019201,-116.262940136,"GAMA"
"SD 937",0,0,NA,"","","low",33.420303674,-116.829277081,"GAMA"
"SD 940",0,0,NA,"","","low",33.051531069,-116.578810123,"GAMA"
"SD 942",0,0,NA,"","","low",33.25927401,-116.801787428,"GAMA"
"SD 943",0,0,NA,"","","low",33.203120266,-116.738283835,"GAMA"
"SD 945",0,0,NA,"","","low",32.623188897,-116.415285021,"GAMA"
"SD 946",1,0,1.67,"F","","high",33.086288814,-116.107898946,"GAMA"
"SD 947",0,0,NA,"","","low",33.226576211,-116.323326708,"GAMA"
"SD 948",0,0,NA,"","","low",33.226332842,-116.347572454,"GAMA"
"SD 949",0,0,NA,"","","low",33.221156476,-116.342823389,"GAMA"
"SD 950",1,1,1.188,"CD","ALPHA","high",33.189783333,-116.997572235,"GAMA"
"SDALLV-01",0,1,NA,"","NO3N","med",33.33483333,-117.01141667,"USGS"
"SDALLV-02",0,0,NA,"","","low",33.52991667,-117.67219444,"USGS"
"SDALLV-04",0,0,NA,"","","low",33.09219444,-116.94822222,"USGS"
"SDALLV-05",1,1,1.21,"NO3N","NO3N","high",33.29602778,-116.94555556,"USGS"
"SDALLV-06",1,0,4.88333333333333,"TCPR123","","high",33.22627778,-117.33919444,"USGS"
"SDALLV-07",0,0,NA,"","","low",33.40108333,-117.57969444,"USGS"
"SDALLV-08",0,0,NA,"","","low",33.52277778,-117.55794444,"USGS"
"SDALLV-09",0,0,NA,"","","low",32.68636667,-117.090425,"USGS"
"SDALLV-10",0,0,NA,"","","low",33.24527778,-117.30333333,"USGS"
"SDALLV-11",2,1,1.61438461538462,"NO3N; MTBE","PCE","high",32.85636111,-116.93938889,"USGS"
"SDALLV-12",0,0,NA,"","","low",32.86608333,-116.92058333,"USGS"
"SDALLV-13",0,0,NA,"","","low",33.28544444,-117.37683333,"USGS"
"SDALLV-14",0,0,NA,"","","low",33.35672222,-117.102,"USGS"
"SDALLV-15",0,0,NA,"","","low",32.60986111,-116.47297222,"USGS"
"SDALLV-16",0,0,NA,"","","low",33.32836531,-117.33364892,"USGS"
"SDALLVU-01",0,0,NA,"","","low",33.38825,-116.78841667,"USGS"
"SDHDRK-01",2,0,1.404,"PCE; TCE","","high",32.81136111,-116.97905556,"USGS"
"SDHDRK-04",0,0,NA,"","","low",33.33644444,-116.89552778,"USGS"
"SDHDRK-05",0,0,NA,"","","low",33.07986111,-117.11494444,"USGS"
"SDHDRK-06",0,0,NA,"","","low",32.83261111,-116.52452778,"USGS"
"SDHDRK-07",0,0,NA,"","","low",33.11641667,-116.60583333,"USGS"
"SDHDRK-08",0,0,NA,"","","low",32.73302778,-116.49075,"USGS"
"SDHDRK-09",0,0,NA,"","","low",32.61588889,-116.59555556,"USGS"
"SDHDRK-10",0,0,NA,"","","low",33.61380556,-117.42408333,"USGS"
"SDHDRK-11",0,0,NA,"","","low",33.16588889,-116.99605556,"USGS"
"SDHDRK-12",0,0,NA,"","","low",33.18958333,-116.63563889,"USGS"
"SDHDRK-13",0,0,NA,"","","low",33.07425,-116.80355556,"USGS"
"SDHDRKU-01",3,0,1.83066666666667,"U; PCE; TCE","","high",32.81136111,-116.97905556,"USGS"
"SDHDRKU-01 ??",2,0,1.702,"PCE; TCE","","high",32.81136111,-116.97905556,"USGS"
"SDHDRKU-02",0,0,NA,"","","low",33.46416667,-116.97047222,"USGS"
"SDHDRKU-03",0,0,NA,"","","low",33.04972222,-116.86269444,"USGS"
"SDTEM-01",0,0,NA,"","","low",33.52205556,-117.15311111,"USGS"
"SDTEM-03",0,0,NA,"","","low",33.51797222,-117.14475,"USGS"
"SDTEM-04",0,0,NA,"","","low",33.49558333,-117.05047222,"USGS"
"SDTEM-05",0,0,NA,"","","low",33.61316667,-117.28688889,"USGS"
"SDTEM-06",0,0,NA,"","","low",33.46683333,-117.11794444,"USGS"
"SDTEM-07",0,0,NA,"","","low",33.55419444,-117.21558333,"USGS"
"SDTEM-08",0,0,NA,"","","low",33.57541667,-117.23741667,"USGS"
"SDTEM-09",2,0,2.1575,"AS; F","","high",33.48597222,-117.07769444,"USGS"
"SDTEM-10",0,0,NA,"","","low",33.503,-117.00866667,"USGS"
"SDTEM-11",0,0,NA,"","","low",33.50894444,-117.13336111,"USGS"
"SDTEM-12",0,0,NA,"","","low",33.53375,-117.03019444,"USGS"
"SDTEM-13",0,0,NA,"","","low",33.53388889,-117.17555556,"USGS"
"SDTEMFP-02",0,0,NA,"","","low",33.49688889,-117.02380556,"USGS"
"SDTEMFP-03",0,0,NA,"","","low",33.48944444,-117.04819444,"USGS"
"SDTEMFP-04",0,0,NA,"","","low",33.50225,-117.01961111,"USGS"
"SDTEMFP-05",0,0,NA,"","","low",33.47355556,-117.10675,"USGS"
"SDTEMFP-06",0,0,NA,"","","low",33.50077778,-117.15613889,"USGS"
"SDTEMFP-07",0,0,NA,"","","low",33.53836111,-117.20172222,"USGS"
"SDWARN-01",0,0,NA,"","","low",33.26466667,-116.71172222,"USGS"
"SDWARN-02",0,0,NA,"","","low",33.28611111,-116.69836111,"USGS"
"SDWARN-03",0,0,NA,"","","low",33.27575,-116.69644444,"USGS"
"SDWARN-04",0,1,NA,"","F","med",33.2525,-116.70886111,"USGS"
"SDWARN-05",0,0,NA,"","","low",33.24638889,-116.65147222,"USGS"
"SDWARN-06",0,0,NA,"","","low",33.25908333,-116.66622222,"USGS"
"SDWARN-07",0,0,NA,"","","low",33.28308333,-116.66305556,"USGS"
"SDWARN-08",0,0,NA,"","","low",33.27258333,-116.64202778,"USGS"
"SDWARN-09",0,0,NA,"","","low",33.32402778,-116.68230556,"USGS"
"SF-02",1,1,1.27,"NO3N","PCE","high",37.76788889,-122.48097222,"USGS"
"SF-03",0,0,NA,"","","low",37.69605556,-122.48466667,"USGS"
"SF-05",0,0,NA,"","","low",37.61727778,-122.41369444,"USGS"
"SF-06",0,0,NA,"","","low",37.56055556,-122.32147222,"USGS"
"SF-07",0,0,NA,"","","low",37.45616667,-122.19336111,"USGS"
"SF-08",0,0,NA,"","","low",37.46366667,-122.19033333,"USGS"
"SF-10",0,0,NA,"","","low",37.39630556,-122.06772222,"USGS"
"SF-11",0,0,NA,"","","low",37.35502778,-122.05911111,"USGS"
"SF-13",0,0,NA,"","","low",37.34138889,-122.02347222,"USGS"
"SF-14",0,0,NA,"","","low",37.36316667,-121.98655556,"USGS"
"SF-15",0,0,NA,"","","low",37.35572462,-121.95375224,"USGS"
"SF-16",0,0,NA,"","","low",37.3875,-121.94786111,"USGS"
"SF-18",0,0,NA,"","","low",37.40938889,-121.86611111,"USGS"
"SF-19",0,0,NA,"","","low",37.26872222,-122.01630556,"USGS"
"SF-20",0,1,NA,"","DCE11","med",37.28283333,-121.96158333,"USGS"
"SF-21",0,0,NA,"","","low",37.31011111,-121.96411111,"USGS"
"SF-22",0,0,NA,"","","low",37.30255556,-121.93213889,"USGS"
"SF-23",0,0,NA,"","","low",37.35291667,-121.93738889,"USGS"
"SF-24",0,0,NA,"","","low",37.32760825,-121.88428271,"USGS"
"SF-25",0,0,NA,"","","low",37.36966667,-121.86825,"USGS"
"SF-26",0,0,NA,"","","low",37.26152778,-121.87288889,"USGS"
"SF-27",0,0,NA,"","","low",37.28283333,-121.88213889,"USGS"
"SF-28",0,0,NA,"","","low",37.30041667,-121.83705556,"USGS"
"SF-29",0,0,NA,"","","low",37.25822222,-121.81938889,"USGS"
"SF-30",0,0,NA,"","","low",37.32163889,-121.75311111,"USGS"
"SF-31",0,0,NA,"","","low",37.23272222,-121.76297222,"USGS"
"SF-33",0,0,NA,"","","low",37.16813889,-121.65033333,"USGS"
"SF-34",0,0,NA,"","","low",37.55125,-121.96655556,"USGS"
"SF-35",0,0,NA,"","","low",37.53861111,-122.02052778,"USGS"
"SF-36",0,0,NA,"","","low",37.56197222,-121.97919444,"USGS"
"SF-37",0,0,NA,"","","low",37.56561111,-121.97813889,"USGS"
"SF-38",0,0,NA,"","","low",37.61888889,-122.09738889,"USGS"
"SF-39",0,0,NA,"","","low",37.64241667,-122.11341667,"USGS"
"SF-40",0,0,NA,"","","low",37.65680556,-122.09747222,"USGS"
"SF-41",0,0,NA,"","","low",37.66816667,-122.12238889,"USGS"
"SF-42",0,0,NA,"","","low",37.74925,-122.19441667,"USGS"
"SF-43",0,0,NA,"","","low",37.78919444,-122.29752778,"USGS"
"SFM-A1",0,0,NA,"","","low",37.71602778,-122.48555556,"USGS"
"SFM-A2",0,0,NA,"","","low",37.71602778,-122.48555556,"USGS"
"SFM-A3",0,1,NA,"","NO3N","med",37.71602778,-122.48555556,"USGS"
"SFM-A4",1,0,1.12,"NO3N","","high",37.71602778,-122.48555556,"USGS"
"SFM-B1",0,0,NA,"","","low",37.63191667,-122.397,"USGS"
"SFM-B2",1,0,1.33,"AS","","high",37.63191667,-122.397,"USGS"
"SFM-C1",0,0,NA,"","","low",37.33677778,-121.86955556,"USGS"
"SFM-C2",0,0,NA,"","","low",37.33677778,-121.86955556,"USGS"
"SFM-C3",0,0,NA,"","","low",37.33677778,-121.86955556,"USGS"
"SFM-C4",0,0,NA,"","","low",37.33672222,-121.86955556,"USGS"
"SFM-C5",0,0,NA,"","","low",37.33677778,-121.86961111,"USGS"
"SFM-D1",0,0,NA,"","","low",37.52608333,-121.98691667,"USGS"
"SFM-D2",0,0,NA,"","","low",37.52591667,-121.98691667,"USGS"
"SFM-D3",0,0,NA,"","","low",37.526,-121.98683333,"USGS"
"SFM-D4",0,0,NA,"","","low",37.526,-121.98686111,"USGS"
"SFM-E1",0,0,NA,"","","low",37.58261111,-122.06952778,"USGS"
"SFM-E2",1,1,1.1,"NO3N","PCATE","high",37.5825,-122.06933333,"USGS"
